1, 1000, 6
2, 1000, 3
3, 1000, 13
4, 1000, 7
5, 1000, 6
1, 1000, 7
2, 1000, 3
3, 1000, 14
4, 1000, 7
5, 1000, 7
1, 1000, 6
2, 1000, 4
3, 1000, 13
4, 1000, 7
5, 1000, 6
1, 1000, 7
2, 1000, 3
3, 1000, 13
4, 1000, 7
5, 1000, 7
1, 1000, 7
2, 1000, 3
3, 1000, 13
4, 1000, 7
5, 1000, 6
1, 2000, 25
2, 2000, 13
3, 2000, 50
4, 2000, 25
5, 2000, 25
1, 2000, 25
2, 2000, 13
3, 2000, 51
4, 2000, 24
5, 2000, 25
1, 2000, 25
2, 2000, 13
3, 2000, 50
4, 2000, 25
5, 2000, 25
1, 2000, 25
2, 2000, 13
3, 2000, 51
4, 2000, 25
5, 2000, 25
1, 2000, 25
2, 2000, 13
3, 2000, 50
4, 2000, 25
5, 2000, 26
1, 4000, 101
2, 4000, 50
3, 4000, 217
4, 4000, 103
5, 4000, 102
1, 4000, 102
2, 4000, 51
3, 4000, 201
4, 4000, 102
5, 4000, 113
1, 4000, 102
2, 4000, 51
3, 4000, 201
4, 4000, 102
5, 4000, 101
1, 4000, 101
2, 4000, 50
3, 4000, 202
4, 4000, 101
5, 4000, 101
1, 4000, 101
2, 4000, 50
3, 4000, 202
4, 4000, 103
5, 4000, 101
1, 6000, 225
2, 6000, 116
3, 6000, 450
4, 6000, 224
5, 6000, 225
1, 6000, 226
2, 6000, 117
3, 6000, 450
4, 6000, 224
5, 6000, 225
1, 6000, 223
2, 6000, 117
3, 6000, 451
4, 6000, 224
5, 6000, 227
1, 6000, 224
2, 6000, 116
3, 6000, 450
4, 6000, 223
5, 6000, 225
1, 6000, 224
2, 6000, 117
3, 6000, 449
4, 6000, 226
5, 6000, 225
1, 8000, 396
2, 8000, 212
3, 8000, 797
4, 8000, 403
5, 8000, 400
1, 8000, 397
2, 8000, 212
3, 8000, 799
4, 8000, 404
5, 8000, 399
1, 8000, 396
2, 8000, 212
3, 8000, 796
4, 8000, 403
5, 8000, 399
1, 8000, 397
2, 8000, 212
3, 8000, 799
4, 8000, 403
5, 8000, 400
1, 8000, 398
2, 8000, 211
3, 8000, 798
4, 8000, 403
5, 8000, 400
1, 10000, 619
2, 10000, 333
3, 10000, 1248
4, 10000, 630
5, 10000, 628
1, 10000, 620
2, 10000, 333
3, 10000, 1248
4, 10000, 748
5, 10000, 681
1, 10000, 648
2, 10000, 333
3, 10000, 1247
4, 10000, 632
5, 10000, 627
1, 10000, 619
2, 10000, 333
3, 10000, 1248
4, 10000, 631
5, 10000, 627
1, 10000, 618
2, 10000, 333
3, 10000, 1246
4, 10000, 629
5, 10000, 626
1, 12000, 891
2, 12000, 487
3, 12000, 1798
4, 12000, 901
5, 12000, 897
1, 12000, 890
2, 12000, 486
3, 12000, 1795
4, 12000, 900
5, 12000, 899
1, 12000, 889
2, 12000, 485
3, 12000, 1794
4, 12000, 899
5, 12000, 897
1, 12000, 890
2, 12000, 488
3, 12000, 1796
4, 12000, 901
5, 12000, 899
1, 12000, 890
2, 12000, 484
3, 12000, 1948
4, 12000, 899
5, 12000, 898
1, 14000, 1211
2, 14000, 660
3, 14000, 2445
4, 14000, 1228
5, 14000, 1224
1, 14000, 1210
2, 14000, 662
3, 14000, 2450
4, 14000, 1230
5, 14000, 1225
1, 14000, 1211
2, 14000, 659
3, 14000, 2450
4, 14000, 1227
5, 14000, 1226
1, 14000, 1209
2, 14000, 659
3, 14000, 2447
4, 14000, 1229
5, 14000, 1242
1, 14000, 1217
2, 14000, 663
3, 14000, 2455
4, 14000, 1230
5, 14000, 1224
1, 16000, 1584
2, 16000, 873
3, 16000, 3199
4, 16000, 1602
5, 16000, 1600
1, 16000, 1581
2, 16000, 873
3, 16000, 3200
4, 16000, 1597
5, 16000, 1596
1, 16000, 1582
2, 16000, 874
3, 16000, 3201
4, 16000, 1599
5, 16000, 1599
1, 16000, 1579
2, 16000, 875
3, 16000, 3198
4, 16000, 1599
5, 16000, 1600
1, 16000, 1578
2, 16000, 875
3, 16000, 3195
4, 16000, 1598
5, 16000, 1599
1, 18000, 2000
2, 18000, 1107
3, 18000, 4053
4, 18000, 2014
5, 18000, 2025
1, 18000, 1999
2, 18000, 1106
3, 18000, 4721
4, 18000, 2016
5, 18000, 2024
1, 18000, 2002
2, 18000, 1111
3, 18000, 4052
4, 18000, 2015
5, 18000, 2200
1, 18000, 2001
2, 18000, 1277
3, 18000, 4049
4, 18000, 2010
5, 18000, 2022
1, 18000, 2011
2, 18000, 1113
3, 18000, 4078
4, 18000, 2026
5, 18000, 2024
1, 20000, 2471
2, 20000, 1378
3, 20000, 5007
4, 20000, 2498
5, 20000, 2501
1, 20000, 2468
2, 20000, 1356
3, 20000, 5011
4, 20000, 2505
5, 20000, 2498
1, 20000, 2469
2, 20000, 1366
3, 20000, 5004
4, 20000, 2502
5, 20000, 2498
1, 20000, 2483
2, 20000, 1382
3, 20000, 5338
4, 20000, 2504
5, 20000, 2498
1, 20000, 2469
2, 20000, 1375
3, 20000, 5006
4, 20000, 2502
5, 20000, 2500
